session_id,user_id,return_user,day_of_week,time_of_day,session_duration,num_pages_viewed,num_items_carted,has_viewed_shipping_info,scroll_depth,cart_value,discount_applied,shipping_fee,free_shipping_eligible,device_type,browser,referral_source,location,if_payment_page_reached,most_viewed_category,abandoned,engagement_intensity,scroll_engagement,is_weekend,has_multiple_items,has_high_engagement,research_behavior,quick_browse,engagement_score,peak_hours,returning_peak,day_sin,day_cos,time_sin,time_cos,pca1,pca2
S710,U461,1,1,1,1.0437143094801613,-0.7411427881029011,8,0,-1.264357034564768,0.5874160540435946,1,0.0,1,2,4,1,21,1,4,0,-0.3626450060387443,-1.264357034564768,0,1,0,0,1,-0.40460750077244834,1,1,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.18826888897152425,-2.0276947404496943
S711,U296,1,3,3,0.1388947054314549,1.6335342358876623,6,0,-0.8408814173163249,0.4315343443465311,0,4.219507705176107,0,0,3,4,25,1,5,0,1.434315418358908,-0.5147620410045401,1,1,1,0,1,0.2516067425060201,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0831623462707392,-0.9575691882990268
S712,U98,0,1,2,1.0652576333860828,0.5375294555843254,0,1,0.4295454344290038,-2.8048422010665983,0,0.0,1,0,0,2,16,1,6,1,0.260272349025541,0.4295454344290038,0,0,1,0,1,0.5074270480086385,1,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-1.666057256070536,1.1814884692333727
S713,U131,0,1,2,-0.7355683967498163,1.268199309119883,7,0,-0.6483925003852145,0.4411934950355078,0,0.0,1,0,1,0,25,1,5,0,0.0,-0.5112701889383554,0,1,1,0,1,0.19611715426501586,1,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.28279193459480195,-0.6190760651432958
S714,U23,0,2,2,0.7283983868571272,-0.1931403979512326,4,0,0.3910476510427817,0.4280728638012476,0,0.0,1,1,0,0,36,0,4,0,-0.11174530097915325,0.3910476510427817,0,1,0,0,1,0.021715661944300135,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.08203546158505212,-0.3578399838264061
S715,U363,0,0,3,1.1768912208985856,1.268199309119883,8,0,0.3140520842703376,0.5431817881646578,1,0.0,1,0,3,0,14,1,8,0,0.5825735787552999,0.24763622090938248,1,1,1,0,1,0.36596308513394765,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0153615877170985,-0.7913346255874563
S716,U224,1,0,1,-1.2379195405560786,-1.4718126416384592,9,1,-1.5723393016545444,0.5532213618046048,0,4.804021044733257,0,0,0,3,14,1,0,0,0.0,-1.5723393016545444,1,1,0,0,1,-0.3378757474800876,1,1,0.0,1.0,1.0,6.123233995736766e-17,1.0191279873408887,-0.32417065628028147
S717,U1,1,3,2,-0.7962814004846862,1.6335342358876623,4,1,-0.417405800067882,0.3954881797336032,0,4.6443908991413725,0,1,1,0,35,0,2,0,0.0,-0.25552314172409357,1,1,1,0,1,0.62633895208835,1,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-1.474098834950554,1.0750102442776228
S718,U267,1,5,3,0.2270264850465887,1.6335342358876623,4,1,-1.0333703342474354,0.3647634919089727,0,5.69035945432406,0,1,4,2,38,0,8,1,1.3312950093539662,-0.632597904313834,0,1,1,0,1,0.5176375563322337,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-2.1205265601476104,0.2613310667492133
S719,U474,0,6,3,0.2779470688242215,-0.5584753247190116,1,1,0.3525498676565596,-0.1557692434174633,0,5.6240175061873385,0,0,3,0,4,0,1,1,-0.43700974660307196,0.3525498676565596,0,0,0,0,1,0.2254630502947523,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.43608435941180695,1.225487802147295
S720,U413,1,0,0,-1.2291063625945653,-0.0104729345673431,2,0,1.1995011021534454,0.2724310365319078,1,4.927253685157205,0,2,1,4,1,0,7,0,0.0,1.1995011021534454,1,1,0,0,1,0.2091156310815981,0,0,0.0,1.0,0.0,1.0,1.010403062570658,1.1477433947175582
S721,U276,1,3,2,-0.4261279261011246,-0.0104729345673431,9,1,0.8915188350636688,0.6387215009442718,0,5.707110264748875,0,2,1,4,3,1,5,1,0.0,0.8915188350636688,1,1,0,0,1,0.45476493320353994,1,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.04295498192988924,1.19558921170397
S722,U352,0,4,3,0.769526550677523,-0.1931403979512326,8,1,-0.0709257495918832,0.6136062190625967,0,5.111987788356544,0,1,4,0,27,0,2,0,-0.1091480644228154,-0.0709257495918832,0,1,0,0,1,0.24018961512721287,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.6799624777067509,0.15100694470836004
S723,U369,0,2,1,1.0652576333860828,1.268199309119883,6,0,1.2379988855396675,0.5772182473642149,0,0.0,1,0,0,0,1,0,2,0,0.614063489522425,0.9761863743632109,0,1,1,0,1,0.5290151787681221,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.874554780502169,0.062363182105495775
S724,U482,1,6,3,0.8645130242627227,0.9028643823521044,0,0,-0.3019124499092157,-2.8048422010665983,0,4.890349128221754,0,2,2,4,13,0,1,1,0.48423602871270943,-0.3019124499092157,0,0,1,0,1,0.1678029149630409,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.1227531257831107,-0.4028926010929531
S725,U380,0,5,3,-1.5640071251320733,-1.4718126416384592,2,1,0.6220343513601142,0.1190407436008717,1,0.0,1,2,1,3,23,0,4,0,0.0,0.6220343513601142,0,1,0,0,1,0.04937297490107684,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1.2701186298473035,1.9310969536985982
S726,U378,1,1,0,1.688055542666361,-1.10647771487068,1,1,-0.917876984088769,0.0042881148750187,0,5.318119993844216,0,1,1,2,34,0,1,1,-0.4116275490993509,-0.917876984088769,0,0,0,0,1,-0.13292174007442342,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,-1.0153683576757468,-0.2409166831116293
S727,U344,0,5,2,0.7313361128442983,1.6335342358876623,0,1,1.0455099686085572,-2.8048422010665983,1,0.0,1,1,4,3,14,0,3,1,0.9435107508986434,0.64002941942654,0,0,1,0,1,0.8845047670091264,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-2.1641371823265088,1.8456909509084534
S728,U101,1,6,3,-0.8256586603563975,1.268199309119883,8,1,-0.2249168831367715,0.6336286697843867,1,4.442651256490317,0,0,2,1,11,0,0,0,0.0,-0.1773513686053507,0,1,1,0,1,0.5708493638473457,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9526298804017217,0.81557802777096
S729,U187,0,0,1,-1.6149277089097065,-0.9238102514867906,7,0,-0.7638858505438807,0.4932294591234052,1,3.9318256327243257,0,1,2,2,5,1,7,0,0.0,-0.7638858505438807,1,1,0,0,1,-0.36101700392799907,1,0,0.0,1.0,1.0,6.123233995736766e-17,1.7279323655837409,-0.5911769591157746
S730,U221,0,6,0,1.7056818985893878,-0.5584753247190116,4,0,-1.5723393016545444,0.2922369437761707,0,3.951243718581428,0,0,2,3,14,0,8,0,-0.20640834571505753,-1.5723393016545444,0,1,0,0,1,-0.4142288114431112,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,-0.5474504650173659,-2.10998157849527
S731,U36,0,3,3,-0.7551532366642905,1.450866772503773,1,0,0.3140520842703376,-0.0592944052017784,1,5.407171771460119,0,1,3,2,18,1,5,0,0.0,0.21645825117931075,1,0,1,0,1,0.41069247234134304,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.5169961456062218,0.6078365029762468
S732,U486,1,2,1,1.6302802649186623,-0.5584753247190116,0,0,1.5459811526294442,-2.8048422010665983,0,0.0,1,1,1,0,34,0,4,1,-0.2123254058389408,1.5459811526294442,0,0,0,0,1,0.13607200457222776,1,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.08613653557603365,0.4055022019409256
S733,U341,1,3,2,0.1849190792304692,1.268199309119883,6,1,0.1215631673392271,0.2885225834300858,1,5.43372200355424,0,2,2,0,35,0,0,0,1.070283474499794,0.09585493893983482,1,1,1,0,1,0.6319938989601612,1,1,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-1.5010342048858811,0.8437052583610584
S734,U472,0,2,0,0.4816294039347528,-0.5584753247190116,1,0,-1.6493348684269886,-0.1612981309081221,1,5.5053315359323625,0,2,0,2,2,0,3,0,-0.3769332082880325,-1.6493348684269886,0,0,0,0,1,-0.4278164859126258,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.09045005944558263,-1.4184766750905597
S735,U170,0,4,3,-0.4936956238060604,-1.10647771487068,0,0,-0.3019124499092157,-2.8048422010665983,1,0.0,1,1,3,2,35,0,8,1,0.0,-0.3019124499092157,0,0,0,0,1,-0.32422034431830704,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.0236943021372398,-0.09250737046545357
S736,U320,1,1,0,1.7144950765509013,-0.3758078613351222,1,0,-1.2258592511785458,-0.0225726889573545,1,0.0,1,2,2,1,12,0,8,0,-0.13844484912922816,-1.2258592511785458,0,0,0,0,1,-0.30835488912290054,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.7671574664993672,-1.5857647671824722
S737,U161,0,0,1,1.6293010229229388,0.5375294555843254,6,0,0.0445676005667829,0.4800787702363943,0,5.37989735354046,0,1,3,0,6,0,0,1,0.20443815709878863,0.0445676005667829,1,1,1,0,1,0.13948867566106574,1,0,0.0,1.0,1.0,6.123233995736766e-17,-0.8741561949712724,-1.0449985412224472
S738,U340,1,0,2,-1.2222516686244993,-1.10647771487068,6,0,-1.2258592511785458,0.3221160152995799,0,0.0,1,2,2,2,25,0,8,0,0.0,-1.2258592511785458,1,1,0,0,1,-0.48727243795248154,1,1,0.0,1.0,1.2246467991473532e-16,-1.0,1.5157011343656936,-0.9856095888073713
S739,U435,0,5,2,-0.5201351576906006,-0.7411427881029011,9,0,1.1225055353810014,0.567922884782198,0,0.0,1,1,2,3,38,1,4,0,0.0,1.1225055353810014,0,1,0,0,1,0.0166104077825025,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.5174789842240157,0.10930288021552834
S740,U64,0,1,2,-1.0322787214540998,-0.9238102514867906,5,0,1.0455099686085572,0.4559306681729153,1,5.402677381872279,0,2,1,2,27,0,1,0,0.0,1.0455099686085572,0,1,0,0,1,-0.04170665389440731,1,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.6920011832581363,0.5979482694665359
S741,U369,0,5,2,1.4040753639064858,0.3548619922004358,4,0,-0.3019124499092157,0.2968865338427942,0,4.406719247264253,0,2,0,0,27,1,0,0,0.14760851407911157,-0.3019124499092157,0,1,1,0,1,0.033614753340855036,1,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.7984915552668339,-1.0319484067829636
S742,U461,0,1,3,0.4140617062298169,-1.10647771487068,2,1,0.6990299181325584,0.2029599291120887,0,0.0,1,0,1,3,1,1,5,0,-0.782481917158184,0.6990299181325584,0,1,0,0,1,0.152419423785382,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.011107566641934923,1.2601288922944889
S743,U154,1,3,1,-1.3945982598718718,-0.1931403979512326,2,0,-0.0709257495918832,-0.1338702230055403,0,5.568344503761097,0,0,0,0,10,1,2,1,0.0,-0.0709257495918832,1,1,0,0,1,-0.059810384872787115,1,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.9717701014296396,0.3270915513205848
S744,U260,0,6,0,0.8047792625235765,-1.10647771487068,8,0,0.9300166184498908,0.5863116507474407,0,5.010635294096256,0,1,2,1,22,0,8,0,-0.6130820194174441,0.9300166184498908,0,1,0,0,1,-0.10681755280607436,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.0152855769249993,-0.4801578145091124
S745,U159,0,6,3,-1.6599728407129968,1.6335342358876623,3,0,0.7375277015187804,-0.0724396208042357,1,0.0,1,2,0,4,5,1,4,0,0.0,0.45149203813166977,0,1,1,0,1,0.5301540691310682,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,7.945779715992997e-06,1.0825949898672693
S746,U342,1,1,0,-0.1627118292514471,0.7201969189682149,8,0,-0.8023836339301028,0.5782110321252593,0,5.43372200355424,0,2,1,0,37,0,2,1,0.0,-0.8023836339301028,0,1,1,0,1,0.034753643703801074,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.1592212712580892,-1.093481963878808
S747,U210,0,4,2,-0.1940475731146057,-0.9238102514867906,3,0,-1.1488636844061015,0.2973191815137542,1,4.406719247264253,0,0,1,3,6,0,6,0,0.0,-1.1488636844061015,0,1,0,0,1,-0.42895537627557184,1,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.7211743419103963,-1.0376380859292014
S748,U168,0,6,1,-1.3515116120600288,1.450866772503773,1,1,-1.1873614677923237,0.0254209491227746,0,5.66988092298052,0,2,3,3,14,0,5,1,0.0,-0.8183807709258404,0,0,1,0,1,0.4457328201858094,1,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-1.365867321579323,1.017628823779194
S749,U207,1,4,3,-1.7079556985034583,-0.0104729345673431,3,1,1.353492235698334,0.1326619807040841,1,0.0,1,2,1,1,6,1,0,0,0.0,1.353492235698334,0,1,0,0,1,0.5362909800206273,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.4849951137018036,2.548680543982857
S750,U357,1,6,0,0.9477485938992378,1.6335342358876623,5,0,-1.6493348684269886,0.3793299493631444,0,0.0,1,1,3,1,11,0,4,0,0.8386781748959996,-1.0096726669035745,0,1,1,0,1,0.10893616057611738,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,-1.709638868732013,-1.7289157716088108
S751,U152,0,0,0,1.722329012516691,0.3548619922004358,5,0,0.8145232682912247,0.3082040828712146,0,5.501258210544727,0,2,1,4,6,1,1,1,0.13035235291871616,0.8145232682912247,1,1,1,0,1,0.23063603314881592,0,0,0.0,1.0,0.0,1.0,-0.6858418656657684,-0.48513999442303607
S752,U284,1,3,3,0.3513902185034996,1.450866772503773,4,1,-0.3404102332954378,0.3126756137216931,1,0.0,1,2,3,3,31,0,0,0,1.0736105327966865,-0.2346254251229346,1,1,1,0,1,0.5951972393504694,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.9127699147075474,0.6659113158722865
S753,U66,1,2,0,-1.1654556328725243,1.268199309119883,0,1,1.353492235698334,-2.8048422010665983,0,4.955827057601261,0,1,1,2,31,1,5,1,0.0,1.0672551435449396,0,0,1,0,1,0.849396690472394,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.8692991595282308,2.747483399152484
S754,U99,0,2,0,1.198434544804507,0.1721945288165463,2,0,0.3525498676565596,0.2014335269295903,0,0.0,1,1,3,0,9,1,6,0,0.07832597482762829,0.3525498676565596,0,1,1,0,1,0.10438059912433337,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.5317428091653066,-0.344883480033237
S755,U216,0,3,3,-0.4535467019813884,-1.2891451782545698,4,0,-0.3019124499092157,0.2066990707229596,0,5.351858133476067,0,1,1,0,32,1,6,1,0.0,-0.3019124499092157,1,1,0,0,1,-0.36894973152570243,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.3389160078886873,-0.4904410439593347
S756,U341,1,0,1,1.3286737302357603,1.268199309119883,5,0,0.6605321347463363,0.4235840097559972,0,0.0,1,0,0,3,14,0,0,0,0.5446015440692449,0.5208425284545681,1,1,1,0,1,0.4271076202467631,1,1,0.0,1.0,1.0,6.123233995736766e-17,-1.1760297229624856,-0.3415553812338928
S757,U482,1,1,3,0.4855463719176476,-1.6544801050223488,0,0,-1.7263304351994329,-2.8048422010665983,0,4.700480365792417,0,1,4,2,21,1,3,1,-1.1137182495936695,-1.7263304351994329,0,0,0,0,1,-0.709780483626512,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.6335501832644687,-1.4977641843165281
S758,U195,0,5,3,1.1161782171637156,0.9028643823521044,8,0,0.968514401836113,0.5443661879525264,0,5.697093486505405,0,2,4,1,37,1,5,1,0.42664855683194824,0.968514401836113,0,1,1,0,1,0.3919995437100309,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.5887420225486404,-0.3610170686337025
S759,U347,1,3,1,0.1770851432646795,-0.1931403979512326,2,0,1.6999722861743325,0.1271718649917988,0,0.0,1,2,0,4,4,0,4,0,-0.1640836256037963,1.6999722861743325,1,1,0,0,1,0.25270612792604735,1,1,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.5247616394977898,0.9273950688886482
S760,U384,1,2,0,-1.089074757206075,0.9028643823521044,9,0,-1.0333703342474354,0.5011623695651977,0,0.0,1,0,4,4,9,0,3,0,0.0,-1.0333703342474354,0,1,1,0,1,0.0387200075026527,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.186390150424108,-0.9652813382117177
S761,U463,0,6,3,-0.1147289714609854,-1.2891451782545698,2,0,0.2370565174978934,0.1621974768278422,0,5.442417710521793,0,0,2,4,0,1,6,1,0.0,0.2370565174978934,0,1,0,0,1,-0.27383601023910065,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1.17230153364988,-0.07243055918322902
S762,U90,0,6,0,-0.7531947526728431,1.6335342358876623,1,1,-0.6098947169989924,-0.0055150039441179,0,3.951243718581428,0,2,1,1,28,0,0,0,0.0,-0.3733590050333874,0,0,1,0,1,0.5923697659145637,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,-1.687525616892453,1.199673492050509
S763,U316,0,2,0,0.9594994978479224,0.5375294555843254,7,1,0.3525498676565596,0.4166866186721875,1,0.0,1,2,3,2,26,1,7,0,0.27431977205132374,0.3525498676565596,0,1,1,0,1,0.4938393735391239,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-1.271093720502704,0.5343636151043345
S764,U292,1,2,0,0.8077169885107476,0.3548619922004358,2,0,-1.2258592511785458,0.0687309079272571,0,5.0238805208462765,0,1,3,0,21,0,0,0,0.19630395380240462,-1.2258592511785458,0,1,1,0,1,-0.1294373402933195,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.7813373741867169,-1.2497624264096034
S765,U155,0,5,3,1.4687053356242503,-1.6544801050223488,5,1,-1.264357034564768,0.2719265821146431,1,0.0,1,0,3,1,32,1,0,0,-0.6701812813168275,-1.264357034564768,0,1,0,0,1,-0.32825443680942473,0,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.37307940512248594,-0.8135053869857988
S766,U208,0,2,1,-0.4153562641481638,1.268199309119883,1,0,1.468985585857,-0.4510934725192237,0,0.0,1,1,1,4,1,0,2,0,0.0,1.158323912726668,0,0,1,0,1,0.5697782021766657,1,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.3264680627468283,1.2439815273502046
S767,U281,1,1,2,-0.844264258275148,0.5375294555843254,6,1,1.6999722861743325,0.3670298284374883,0,4.543294782270004,0,1,3,2,36,0,3,0,0.0,1.6999722861743325,0,1,1,0,1,0.7316236767556283,1,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.12999508595528972,2.2375757825212976
S768,U427,1,5,1,-0.0765385336277608,-1.6544801050223488,3,0,-0.7253880671576587,0.1886210624694,0,5.389071729816501,0,0,3,0,27,0,3,1,0.0,-0.7253880671576587,0,1,0,0,1,-0.5331407155228229,1,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.2744859208424177,-0.8719780505193585
S769,U1,0,0,3,1.0427350674844376,-0.0104729345673431,8,0,1.6614745027881104,0.4384005941866715,0,5.407171771460119,0,0,3,3,23,1,8,1,-0.005126917696791773,1.6614745027881104,1,1,0,0,1,0.29064167789868534,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.24830662003421375,0.04235484222234762
S770,U156,1,0,1,-0.1734834912044079,0.9028643823521044,9,0,-1.418348168109656,0.671506530563491,0,5.272999558563747,0,1,3,4,16,0,4,0,0.0,-1.418348168109656,1,1,1,0,1,-0.029218364844919992,1,1,0.0,1.0,1.0,6.123233995736766e-17,-0.35861364094471654,-1.5801765702197972
S771,U147,0,3,2,0.1575003033502054,-0.5584753247190116,8,0,-0.1864190997505495,0.4756361523880884,0,0.0,1,0,4,1,32,1,6,0,-0.4824839553843669,-0.1864190997505495,1,1,0,0,1,-0.16965067099184947,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.7254177208157268,-0.9329136880796318
S772,U108,1,2,1,0.0184479399574388,1.450866772503773,6,1,0.083065383953005,0.5051871749264423,1,5.484796933490655,0,0,4,2,2,1,8,0,1.4245860937814896,0.0572522477785182,0,1,1,0,1,0.6699294489327994,1,1,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-1.5558030399119613,0.9009836796315267
S773,U221,0,6,3,-0.6131631472843528,1.085531845735994,7,0,-1.30285481795099,0.5633834064354232,0,0.0,1,1,3,2,25,0,2,0,0.0,-1.2001995363550577,0,1,1,0,1,0.03589253406674703,0,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.3447297616467702,-1.1312263947448318
S774,U403,0,0,0,0.4453974500929756,0.7201969189682149,2,0,-1.379850384723434,-0.0364597316644514,1,0.0,1,2,3,3,36,0,2,0,0.4982691223939049,-1.379850384723434,1,1,1,0,1,-0.06715391481755803,0,0,0.0,1.0,0.0,1.0,-0.8913381085093277,-1.176314911801235
S775,U297,1,2,2,1.7399553684397178,1.450866772503773,4,0,-1.5338415182683225,0.3400207646095975,1,4.691347882229144,0,0,2,4,21,0,4,0,0.529522045948499,-1.0571897760270292,0,1,1,0,1,0.08458828507299393,1,1,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-2.0099289059521226,-1.8840706467823465
S776,U311,0,1,1,0.1780643852604033,-0.5584753247190116,1,0,-0.4559035834541041,-0.4462149493283719,0,5.468060141135132,0,0,4,4,24,0,3,1,-0.4740618014656002,-0.4559035834541041,0,0,0,0,1,-0.21720753163515039,1,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.3043620581868142,-0.488890240460581
S777,U336,0,1,3,-0.710108104861,1.268199309119883,9,0,0.2370565174978934,0.5839373091417003,0,4.605170185988092,0,2,1,2,10,0,5,0,0.0,0.1869237081215634,0,1,1,0,1,0.35237541066443306,0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.016078983322207727,-0.20752177819068673
S778,U165,1,6,2,-0.0236594658586805,1.450866772503773,6,0,-0.1864190997505495,0.5136677594573782,0,4.02535169073515,0,0,3,0,23,1,6,0,0.0,-0.1284880895224063,0,1,1,0,1,0.3223725882894985,1,1,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-0.7365889429524395,-0.4686598163477898
S779,U239,1,5,2,-1.444539601653781,0.3548619922004358,7,1,1.430487802470778,0.6184758317720627,0,5.429345628954441,0,2,4,3,16,1,8,1,0.0,1.430487802470778,0,1,1,0,1,0.6393374289049323,1,1,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.30545280858018375,2.1752189410213005
S780,U227,1,6,1,0.464003048011726,-0.3758078613351222,8,1,-1.5338415182683225,0.4607485725196875,0,5.337538079701318,0,1,3,0,35,0,2,1,-0.25669882439487385,-1.5338415182683225,0,1,0,0,1,-0.0627055870009588,1,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.6857412875781577,-0.7467631915343417
S781,U227,1,3,3,1.1739534949114143,-1.4718126416384592,6,1,-1.6878326518132107,0.4279993513855074,1,0.0,1,1,1,4,4,1,6,0,-0.677021217373573,-1.6878326518132107,1,1,0,0,1,-0.3582572591843594,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.38875071177718135,-1.0597195433515776
S782,U346,0,3,3,1.433452623778197,-0.5584753247190116,9,0,-1.1873614677923237,0.5486166982900811,1,5.117993812416755,0,0,2,2,24,1,4,0,-0.2294991565736417,-1.1873614677923237,1,1,0,0,1,-0.3462904390955385,0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.07648004728777527,-2.196847288794793
S783,U110,0,3,2,-0.1685872812257893,-1.10647771487068,9,1,-1.1103659010198794,0.7035368392033944,1,0.0,1,0,3,3,14,1,3,0,0.0,-1.1103659010198794,1,1,0,0,1,-0.16689092624820973,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.30161949956875367,-0.382884444336603
S784,U262,0,2,2,0.9585202558521988,1.450866772503773,7,0,-1.1488636844061015,0.5480839900952362,0,5.407171771460119,0,2,4,3,28,1,1,1,0.7407974301866315,-0.7918464370257083,0,1,1,0,1,0.15252665742056667,1,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-1.3807004618191316,-1.5931956133835332
S785,U243,0,6,0,-0.0168047718886146,-0.7411427881029011,8,0,-0.6868902837714366,0.4981868223360369,0,4.158883083359672,0,1,4,1,6,1,0,0,0.0,-0.6868902837714366,0,1,0,0,1,-0.30269994225108926,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.8459690772502965,-1.225892791289467
S786,U407,1,5,1,1.148493203022598,-0.1931403979512326,5,0,1.507483369243222,0.4138112349431087,0,4.890349128221754,0,2,0,2,28,0,1,0,-0.08989574539007798,1.507483369243222,0,1,0,0,1,0.21873694175226094,1,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.14266708585734025,0.14973132843775663
S787,U462,0,4,0,0.7401492908058117,-0.1931403979512326,9,1,1.007012185222335,0.456967248108217,0,5.043425116919247,0,0,4,0,28,1,3,0,-0.11099070578122353,1.007012185222335,0,1,0,0,1,0.4304170577004165,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.3974852605122163,0.8055358280304651
S788,U492,0,6,2,-0.6503743431218537,0.7201969189682149,1,1,-1.379850384723434,0.0599201584166575,0,0.0,1,0,4,3,1,1,0,0,0.0,-1.379850384723434,0,0,1,0,1,0.23284608518244196,1,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-1.2344054742614643,0.5390083157279194
S789,U408,0,3,2,0.5501763436354123,-0.3758078613351222,1,1,-1.379850384723434,-0.3000282123405039,0,5.135798437050262,0,1,2,3,9,0,4,0,-0.24242910355204647,-1.379850384723434,1,0,0,0,1,-0.035530238061929675,1,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-1.055233073621319,-0.03966501904207923
S790,U377,1,0,3,-0.8060738204419233,1.6335342358876623,3,1,-1.379850384723434,0.2374142318977756,1,5.209486152841421,0,2,2,1,23,0,7,0,0.0,-0.8447024582705629,1,1,1,0,1,0.45649302121941826,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.7133666908072385,0.5142141365864853
